time,C1W,C2W,D1W,D2W,L1W,L2W,sv
2022-11-20 11:37:00,23756638.92,23756645.94,3515.132,2739.064,124842009.8,97279480.761,G13
2022-11-20 11:37:30,23736582.86,23736588.88,3511.128,2735.944,124736619.586,97197358.606,G13
2022-11-20 11:38:00,23716553.98,23716558.56,3506.7,2732.493,124631356.267,97115335.343,G13
2022-11-20 11:38:30,23696547.22,23696553.0,3502.354,2729.107,124526221.44,97033412.222,G13
2022-11-20 11:39:00,23676563.98,23676570.52,3497.934,2725.663,124421216.995,96951590.716,G13
2022-11-20 11:39:30,23656608.56,23656614.4,3493.606,2722.29,124316344.532,96869872.041,G13
2022-11-20 11:40:00,23636676.22,23636681.78,3488.991,2718.695,124211605.819,96788257.571,G13
2022-11-20 11:40:30,23616770.86,23616777.88,3484.433,2715.142,124107002.677,96706748.777,G13
2022-11-20 11:41:00,23596892.64,23596896.9,3479.968,2711.663,124002536.671,96625346.803,G13
2022-11-20 11:41:30,23577039.18,23577045.12,3475.155,2707.913,123898209.889,96544053.354,G13
2022-11-20 11:42:00,23557212.26,23557219.58,3470.45,2704.247,123794024.068,96462869.704,G13
2022-11-20 11:42:30,23537414.24,23537419.04,3465.644,2700.502,123689980.966,96381797.292,G13
2022-11-20 11:43:00,23517644.34,23517648.5,3460.783,2696.714,123586082.493,96300837.585,G13
2022-11-20 11:43:30,23497899.32,23497905.64,3455.994,2692.982,123482330.365,96219991.912,G13
2022-11-20 11:44:00,23478184.34,23478190.0,3450.875,2688.994,123378726.621,96139261.842,G13
2022-11-20 11:44:30,23458497.96,23458503.14,3445.984,2685.182,123275272.672,96058648.527,G13
2022-11-20 11:45:00,23438839.8,23438844.66,3440.812,2681.152,123171970.556,95978153.488,G13
2022-11-20 11:45:30,23419211.68,23419217.52,3435.756,2677.213,123068822.229,95897778.31,G13
2022-11-20 11:46:00,23399612.74,23399618.54,3430.311,2672.97,122965829.472,95817524.343,G13
2022-11-20 11:46:30,23380043.96,23380048.5,3425.213,2668.997,122862994.017,95737392.94,G13
2022-11-20 11:47:00,23360505.84,23360510.84,3419.768,2664.754,122760317.92,95657385.69,G13
2022-11-20 11:47:30,23340996.7,23341002.52,3414.507,2660.655,122657802.885,95577503.955,G13
2022-11-20 11:48:00,23321520.28,23321525.14,3408.995,2656.359,122555450.954,95497749.265,G13
2022-11-20 11:48:30,23302075.28,23302079.76,3403.544,2652.113,122453263.583,95418122.81,G13
2022-11-20 11:49:00,23282660.02,23282665.48,3397.908,2647.72,122351243.095,95338626.383,G13
2022-11-20 11:49:30,23263277.62,23263283.64,3392.266,2643.324,122249391.458,95259261.541,G13
2022-11-20 11:50:00,23243928.58,23243934.7,3386.536,2638.859,122147710.1,95180029.361,G13
2022-11-20 11:50:30,23224613.16,23224617.24,3380.668,2634.287,122046201.292,95100931.645,G13
2022-11-20 11:51:00,23205329.16,23205333.04,3374.936,2629.82,121944866.772,95021969.77,G13
2022-11-20 11:51:30,23186079.64,23186085.1,3368.922,2625.134,121843708.503,94943145.218,G13
2022-11-20 11:52:00,23166863.4,23166868.32,3362.996,2620.516,121742728.314,94864459.423,G13
2022-11-20 11:52:30,23147681.04,23147687.42,3356.908,2615.773,121641928.181,94785913.938,G13
2022-11-20 11:53:00,23128534.7,23128539.7,3350.96,2611.138,121541310.33,94707510.526,G13
2022-11-20 11:53:30,23109422.18,23109428.08,3344.664,2606.232,121440876.397,94629250.4,G13
2022-11-20 11:54:00,23090345.64,23090351.52,3338.544,2601.463,121340628.166,94551134.982,G13
2022-11-20 11:54:30,23071305.18,23071309.84,3332.249,2596.558,121240568.037,94473166.132,G13
2022-11-20 11:55:00,23052300.34,23052305.3,3325.745,2591.49,121140697.572,94395345.101,G13
2022-11-20 11:55:30,23033332.3,23033335.9,3319.411,2586.554,121041018.99,94317673.559,G13
2022-11-20 11:56:00,23014399.88,23014405.28,3312.917,2581.494,120941533.962,94240152.829,G13
2022-11-20 11:56:30,22995505.72,22995510.94,3306.335,2576.365,120842244.662,94162784.627,G13
2022-11-20 11:57:00,22976649.8,22976654.38,3299.767,2571.247,120743152.891,94085570.355,G13
2022-11-20 11:57:30,22957831.02,22957836.54,3293.012,2565.984,120644260.733,94008511.633,G13
2022-11-20 11:58:00,22939051.1,22939054.84,3286.244,2560.71,120545570.192,93931610.002,G13
2022-11-20 11:58:30,22920309.4,22920313.48,3279.426,2555.397,120447083.455,93854867.176,G13
2022-11-20 11:59:00,22901607.4,22901611.8,3272.572,2550.056,120348802.113,93778284.402,G13
2022-11-20 11:59:30,22882943.94,22882949.8,3265.611,2544.632,120250728.237,93701863.325,G13
2022-11-20 12:00:00,22864321.48,22864326.2,3258.61,2539.177,120152864.064,93625605.594,G13
2022-11-20 12:00:30,22845738.3,22845743.62,3251.458,2533.604,120055211.495,93549512.793,G13
2022-11-20 12:01:00,22827196.62,22827201.48,3244.391,2528.097,119957772.627,93473586.524,G13
2022-11-20 12:01:30,22808695.72,22808700.32,3237.249,2522.532,119860549.287,93397828.175,G13
2022-11-20 12:02:00,22790235.1,22790240.28,3229.762,2516.698,119763543.458,93322239.34,G13
2022-11-20 12:02:30,22771817.82,22771822.82,3222.482,2511.025,119666757.389,93246821.688,G13
2022-11-20 12:03:00,22753442.36,22753446.04,3215.09,2505.265,119570193.125,93171576.94,G13
2022-11-20 12:03:30,22735109.08,22735113.18,3207.645,2499.464,119473852.368,93096506.32,G13
2022-11-20 12:04:00,22716818.9,22716823.48,3200.062,2493.555,119377737.493,93021611.682,G13
2022-11-20 12:04:30,22698571.9,22698576.22,3192.354,2487.548,119281850.398,92946894.549,G13
2022-11-20 12:05:00,22680369.08,22680373.06,3184.728,2481.606,119186193.297,92872356.598,G13
2022-11-20 12:05:30,22662210.8,22662214.0,3176.912,2475.516,119090767.894,92797999.192,G13
2022-11-20 12:06:00,22644096.46,22644099.92,3169.082,2469.415,118995576.421,92723824.069,G13
2022-11-20 12:06:30,22626026.06,22626030.28,3161.239,2463.303,118900621.031,92649832.87,G13
2022-11-20 12:07:00,22608002.08,22608006.6,3153.28,2457.102,118805903.701,92576027.22,G13
2022-11-20 12:07:30,22590023.34,22590029.22,3145.293,2450.878,118711426.661,92502408.782,G13
2022-11-20 12:08:00,22572090.42,22572096.02,3137.053,2444.457,118617191.57,92428978.868,G13
2022-11-20 12:08:30,22554205.98,22554209.5,3128.98,2438.166,118523200.86,92355739.39,G13
2022-11-20 12:09:00,22536366.04,22536370.68,3120.586,2431.626,118429456.794,92282692.104,G13
2022-11-20 12:09:30,22518574.88,22518579.34,3112.328,2425.191,118335961.048,92209838.306,G13
2022-11-20 12:10:00,22500831.6,22500835.3,3104.03,2418.724,118242715.901,92137179.797,G13
2022-11-20 12:10:30,22483135.14,22483139.2,3095.442,2412.032,118149723.545,92064718.251,G13
2022-11-20 12:11:00,22465487.42,22465491.68,3086.968,2405.429,118056985.703,91992455.031,G13
2022-11-20 12:11:30,22447889.28,22447893.64,3078.422,2398.77,117964504.982,91920392.179,G13
2022-11-20 12:12:00,22430339.06,22430344.34,3069.756,2392.017,117872283.064,91848530.981,G13
2022-11-20 12:12:30,22412840.42,22412843.92,3060.99,2385.187,117780322.272,91776873.255,G13
2022-11-20 12:13:00,22395390.36,22395394.72,3052.101,2378.26,117688624.83,91705420.746,G13
2022-11-20 12:13:30,22377990.94,22377996.08,3043.326,2371.423,117597192.659,91634174.936,G13
2022-11-20 12:14:00,22360643.7,22360647.4,3034.41,2364.475,117506027.918,91563137.54,G13
2022-11-20 12:14:30,22343346.72,22343351.18,3025.286,2357.365,117415132.878,91492310.281,G13
2022-11-20 12:15:00,22326101.64,22326105.7,3016.26,2350.333,117324509.423,91421694.674,G13
2022-11-20 12:15:30,22308909.1,22308913.34,3006.907,2343.045,117234159.961,91351292.549,G13
2022-11-20 12:16:00,22291768.28,22291771.88,2997.724,2335.889,117144086.136,91281105.204,G13
2022-11-20 12:16:30,22274680.76,22274685.34,2988.451,2328.663,117054290.552,91211134.676,G13
2022-11-20 12:17:00,22257646.52,22257650.28,2978.998,2321.297,116964775.432,91141382.688,G13
2022-11-20 12:17:30,22240665.7,22240670.52,2969.687,2314.042,116875542.41,91071850.526,G13
2022-11-20 12:18:00,22223739.48,22223743.9,2960.242,2306.682,116786594.011,91002540.141,G13
2022-11-20 12:18:30,22206867.22,22206872.4,2950.524,2299.11,116697932.266,90933453.112,G13
2022-11-20 12:19:00,22190049.92,22190055.3,2940.921,2291.627,116609559.055,90864590.939,G13
2022-11-20 12:19:30,22173289.52,22173294.0,2931.271,2284.107,116521476.951,90795955.569,G13
2022-11-20 12:20:00,22156583.24,22156588.16,2921.324,2276.356,116433688.023,90727548.671,G13
2022-11-20 12:20:30,22139934.04,22139938.38,2911.505,2268.705,116346194.35,90659371.82,G13
2022-11-20 12:21:00,22123341.0,22123345.28,2901.534,2260.936,116258998.119,90591426.75,G13
2022-11-20 12:21:30,22106805.08,22106809.3,2891.593,2253.189,116172101.428,90523715.085,G13
2022-11-20 12:22:00,22090326.2,22090330.9,2881.437,2245.275,116085506.549,90456238.581,G13
2022-11-20 12:22:30,22073905.78,22073910.3,2871.247,2237.335,115999215.609,90388998.924,G13
2022-11-20 12:23:00,22057543.88,22057547.92,2861.05,2229.389,115913230.624,90321997.676,G13
2022-11-20 12:23:30,22041239.38,22041244.14,2850.733,2221.35,115827553.703,90255236.48,G13
2022-11-20 12:24:00,22024994.9,22024999.28,2840.223,2213.161,115742187.265,90188717.209,G13
2022-11-20 12:24:30,22008809.64,22008813.96,2829.876,2205.098,115657133.607,90122441.678,G13
2022-11-20 12:25:00,21992684.54,21992689.0,2819.244,2196.814,115572394.676,90056411.379,G13
2022-11-20 12:25:30,21976619.28,21976623.92,2808.674,2188.577,115487972.67,89990628.032,G13
2022-11-20 12:26:00,21960615.08,21960619.36,2798.098,2180.336,115403869.866,89925093.429,G13
2022-11-20 12:26:30,21944672.26,21944676.54,2787.295,2171.918,115320088.391,89859809.21,G13
2022-11-20 12:27:00,21928790.92,21928795.16,2776.472,2163.485,115236630.383,89794777.03,G13
2022-11-20 12:27:30,21912970.9,21912975.08,2765.653,2155.054,115153497.918,89729998.538,G13
2022-11-20 12:28:00,21897213.9,21897218.32,2754.677,2146.502,115070693.244,89665475.456,G13
2022-11-20 12:28:30,21881519.32,21881523.64,2743.616,2137.882,114988218.605,89601209.557,G13
2022-11-20 12:29:00,21865888.06,21865892.08,2732.529,2129.244,114906075.89,89537202.285,G13
2022-11-20 12:29:30,21850320.24,21850324.54,2721.343,2120.527,114824267.849,89473455.801,G13
2022-11-20 12:30:00,21834816.8,21834821.56,2710.117,2111.779,114742796.315,89409971.536,G13
2022-11-20 12:30:30,21819377.84,21819382.22,2698.698,2102.882,114661663.42,89346751.147,G13
2022-11-20 12:31:00,21804003.56,21804008.0,2687.328,2094.022,114580871.428,89283796.389,G13
2022-11-20 12:31:30,21788694.86,21788699.16,2675.857,2085.084,114500422.802,89221109.189,G13
2022-11-20 12:32:00,21773451.36,21773455.7,2664.283,2076.065,114420319.306,89158690.946,G13
2022-11-20 12:32:30,21758274.12,21758278.8,2652.637,2066.99,114340563.412,89096543.539,G13
2022-11-20 12:33:00,21743164.14,21743168.12,2641.11,2058.007,114261157.048,89034668.481,G13
2022-11-20 12:33:30,21728120.22,21728124.76,2629.273,2048.784,114182102.481,88973067.577,G13
2022-11-20 12:34:00,21713143.98,21713148.32,2617.428,2039.554,114103402.024,88911742.58,G13
2022-11-20 12:34:30,21698235.58,21698239.62,2605.508,2030.266,114025057.845,88850695.213,G13
2022-11-20 12:35:00,21683395.54,21683399.22,2593.568,2020.962,113947071.887,88789926.967,G13
2022-11-20 12:35:30,21668623.58,21668627.7,2581.522,2011.576,113869446.518,88729439.691,G13
2022-11-20 12:36:00,21653921.4,21653925.1,2569.239,2002.005,113792183.805,88669235.02,G13
2022-11-20 12:36:30,21639288.04,21639292.04,2557.219,1992.638,113715286.119,88609314.758,G13
2022-11-20 12:37:00,21624724.54,21624728.98,2544.873,1983.018,113638755.616,88549680.623,G13
2022-11-20 12:37:30,21610231.56,21610235.66,2532.473,1973.355,113562594.419,88490334.272,G13
2022-11-20 12:38:00,21595809.0,21595813.12,2520.097,1963.712,113486804.639,88431277.327,G13
2022-11-20 12:38:30,21581457.88,21581461.94,2507.638,1954.004,113411388.335,88372511.413,G13
2022-11-20 12:39:00,21567178.1,21567182.68,2495.082,1944.219,113336347.779,88314038.285,G13
2022-11-20 12:39:30,21552970.26,21552974.64,2482.429,1934.36,113261685.326,88255859.787,G13
2022-11-20 12:40:00,21538834.72,21538838.78,2469.746,1924.477,113187403.048,88197977.525,G13
2022-11-20 12:40:30,21524771.82,21524776.06,2456.999,1914.544,113113503.236,88140393.285,G13
2022-11-20 12:41:00,21510782.48,21510786.4,2444.154,1904.536,113039987.626,88083108.419,G13
2022-11-20 12:41:30,21496866.4,21496870.42,2431.198,1894.44,112966858.665,88026124.842,G13
2022-11-20 12:42:00,21483024.34,21483028.5,2418.231,1884.336,112894118.606,87969444.301,G13
2022-11-20 12:42:30,21469257.06,21469261.26,2404.965,1873.998,112821769.39,87913068.317,G13
2022-11-20 12:43:00,21455564.22,21455568.04,2392.0,1863.896,112749813.464,87856998.789,G13
2022-11-20 12:43:30,21441946.84,21441950.72,2378.72,1853.548,112678252.803,87801237.253,G13
2022-11-20 12:44:00,21428405.04,21428408.72,2365.43,1843.193,112607089.439,87745785.305,G13
2022-11-20 12:44:30,21414939.24,21414942.54,2352.007,1832.733,112536325.625,87690644.696,G13
2022-11-20 12:45:00,21401549.66,21401553.24,2338.582,1822.272,112465963.498,87635817.091,G13
2022-11-20 12:45:30,21388236.9,21388240.72,2325.288,1811.913,112396005.523,87581304.412,G13
2022-11-20 12:46:00,21375001.3,21375005.32,2311.638,1801.276,112326453.342,87527107.946,G13
2022-11-20 12:46:30,21361843.7,21361847.74,2297.916,1790.584,112257309.349,87473229.551,G13
2022-11-20 12:47:00,21348763.6,21348767.9,2284.363,1780.023,112188575.545,87419670.777,G13
2022-11-20 12:47:30,21335762.36,21335766.66,2270.448,1769.181,112120253.962,87366433.231,G13
2022-11-20 12:48:00,21322840.24,21322844.44,2256.603,1758.392,112052346.893,87313518.663,G13
2022-11-20 12:48:30,21309997.84,21310001.44,2242.572,1747.459,111984856.294,87260928.622,G13
2022-11-20 12:49:00,21297234.4,21297238.0,2228.694,1736.644,111917784.629,87208665.028,G13
2022-11-20 12:49:30,21284551.24,21284554.92,2214.771,1725.795,111851134.005,87156729.514,G13
2022-11-20 12:50:00,21271948.18,21271951.94,2200.485,1714.663,111784906.285,87105123.538,G13
2022-11-20 12:50:30,21259426.5,21259430.22,2186.326,1703.631,111719103.433,87053848.635,G13
2022-11-20 12:51:00,21246985.66,21246989.26,2172.094,1692.541,111653727.68,87002906.539,G13
2022-11-20 12:51:30,21234626.86,21234630.4,2157.778,1681.386,111588781.159,86952298.906,G13
2022-11-20 12:52:00,21222349.92,21222353.8,2143.26,1670.073,111524266.211,86902027.558,G13
2022-11-20 12:52:30,21210155.68,21210159.54,2128.843,1658.839,111460184.653,86852093.922,G13
2022-11-20 12:53:00,21198044.1,21198048.0,2114.199,1647.428,111396538.354,86802499.444,G13
2022-11-20 12:53:30,21186015.8,21186019.36,2099.518,1635.988,111333329.742,86753246.011,G13
2022-11-20 12:54:00,21174071.42,21174074.84,2085.018,1624.69,111270560.729,86704335.13,G13
2022-11-20 12:54:30,21162211.06,21162214.44,2070.243,1613.176,111208233.381,86655768.398,G13
2022-11-20 12:55:00,21150434.84,21150438.26,2055.292,1601.527,111146349.726,86607547.409,G13
2022-11-20 12:55:30,21138743.54,21138746.94,2040.556,1590.044,111084911.866,86559673.785,G13
2022-11-20 12:56:00,21127137.42,21127141.0,2025.424,1578.252,111023921.914,86512149.182,G13
2022-11-20 12:56:30,21115616.8,21115620.52,2010.572,1566.68,110963381.8,86464975.098,G13
2022-11-20 12:57:00,21104182.5,21104186.12,1995.375,1554.838,110903293.636,86418153.193,G13
2022-11-20 12:57:30,21092834.4,21092838.0,1980.174,1542.993,110843659.404,86371684.987,G13
2022-11-20 12:58:00,21081573.0,21081576.58,1964.979,1531.152,110784480.963,86325571.94,G13
2022-11-20 12:58:30,21070398.6,21070402.44,1949.688,1519.237,110725760.258,86279815.574,G13
2022-11-20 12:59:00,21059312.3,21059316.04,1934.315,1507.258,110667499.637,86234417.704,G13
2022-11-20 12:59:30,21048313.48,21048316.9,1918.83,1495.192,110609700.929,86189379.77,G13
2022-11-20 13:00:00,21037402.94,21037406.8,1903.429,1483.191,110552366.091,86144703.291,G13
2022-11-20 13:00:30,21026581.6,21026584.9,1887.818,1471.027,110495497.219,86100389.898,G13
2022-11-20 13:01:00,21015848.72,21015852.16,1872.246,1458.893,110439096.166,86056441.048,G13
2022-11-20 13:01:30,21005205.18,21005208.86,1856.584,1446.689,110383164.91,86012858.268,G13
2022-11-20 13:02:00,20994651.44,20994655.24,1840.763,1434.361,110327705.368,85969643.061,G13
2022-11-20 13:02:30,20984188.12,20984191.64,1825.043,1422.111,110272719.646,85926797.073,G13
2022-11-20 13:03:00,20973815.12,20973818.9,1809.02,1409.626,110218209.581,85884321.72,G13
2022-11-20 13:03:30,20963533.04,20963536.82,1793.079,1397.205,110164177.23,85842218.618,G13
2022-11-20 13:04:00,20953342.26,20953346.08,1777.161,1384.801,110110624.241,85800489.034,G13
2022-11-20 13:04:30,20943243.3,20943246.76,1760.975,1372.188,110057552.589,85759134.527,G13
2022-11-20 13:05:00,20933235.92,20933239.44,1744.854,1359.627,110004964.461,85718156.792,G13
2022-11-20 13:05:30,20923320.92,20923324.58,1728.552,1346.923,109952861.515,85677557.108,G13
2022-11-20 13:06:00,20913498.96,20913502.52,1712.414,1334.349,109901245.784,85637337.084,G13
2022-11-20 13:06:30,20903769.94,20903773.44,1696.088,1321.627,109850119.027,85597498.075,G13
2022-11-20 13:07:00,20894134.22,20894137.44,1679.638,1308.809,109799482.908,85558041.382,G13
2022-11-20 13:07:30,20884592.06,20884595.6,1663.202,1296.002,109749339.591,85518968.687,G13
2022-11-20 13:08:00,20875144.08,20875147.64,1646.666,1283.116,109699690.786,85480281.329,G13
2022-11-20 13:08:30,20865790.5,20865794.32,1630.07,1270.184,109650538.387,85441980.779,G13
2022-11-20 13:09:00,20856531.88,20856535.78,1613.477,1257.255,109601884.305,85404068.53,G13
2022-11-20 13:09:30,20847368.8,20847372.32,1596.8,1244.26,109553730.231,85366545.892,G13
2022-11-20 13:10:00,20838300.7,20838304.44,1579.982,1231.155,109506078.0,85329414.304,G13
2022-11-20 13:10:30,20829328.6,20829332.04,1563.171,1218.055,109458929.557,85292675.277,G13
2022-11-20 13:11:00,20820452.74,20820456.32,1546.307,1204.914,109412286.485,85256330.039,G13
2022-11-20 13:11:30,20811673.58,20811676.76,1529.384,1191.728,109366150.424,85220379.877,G13
2022-11-20 13:12:00,20802991.12,20802994.26,1512.425,1178.513,109320523.352,85184826.332,G13
2022-11-20 13:12:30,20794405.62,20794409.06,1495.346,1165.204,109275407.039,85149670.779,G13
2022-11-20 13:13:00,20785917.78,20785921.14,1478.176,1151.825,109230803.27,85114914.61,G13
2022-11-20 13:13:30,20777527.58,20777531.16,1461.098,1138.518,109186713.514,85080558.973,G13
2022-11-20 13:14:00,20769235.8,20769239.16,1443.826,1125.06,109143139.795,85046605.44,G13
2022-11-20 13:14:30,20761042.38,20761046.06,1426.543,1111.592,109100083.624,85013055.195,G13
2022-11-20 13:15:00,20752947.88,20752951.58,1409.119,1098.015,109057546.65,84979909.513,G13
2022-11-20 13:15:30,20744952.56,20744956.3,1391.866,1084.571,109015530.789,84947169.896,G13
2022-11-20 13:16:00,20737056.7,20737060.36,1374.346,1070.919,108974037.66,84914837.601,G13
2022-11-20 13:16:30,20729260.46,20729264.18,1356.811,1057.256,108933068.807,84882913.836,G13
2022-11-20 13:17:00,20721564.48,20721568.12,1339.283,1043.597,108892625.904,84851399.902,G13
2022-11-20 13:17:30,20713968.72,20713972.48,1321.647,1029.855,108852710.475,84820296.987,G13
2022-11-20 13:18:00,20706473.84,20706477.4,1304.02,1016.12,108813324.253,84789606.436,G13
2022-11-20 13:18:30,20699079.94,20699083.58,1286.379,1002.373,108774468.967,84759329.607,G13
2022-11-20 13:19:00,20691787.12,20691791.0,1268.568,988.495,108736145.914,84729467.504,G13
2022-11-20 13:19:30,20684596.26,20684599.96,1250.725,974.591,108698356.752,84700021.424,G13
2022-11-20 13:20:00,20677507.08,20677510.74,1232.77,960.6,108661103.18,84670992.677,G13
2022-11-20 13:20:30,20670520.2,20670523.72,1214.955,946.719,108624386.636,84642382.397,G13
2022-11-20 13:21:00,20663635.78,20663639.46,1196.859,932.617,108588209.13,84614192.147,G13
2022-11-20 13:21:30,20656854.32,20656857.96,1178.936,918.651,108552571.547,84586422.619,G13
2022-11-20 13:22:00,20650175.74,20650179.18,1160.767,904.494,108517475.535,84559075.093,G13
2022-11-20 13:22:30,20643600.32,20643604.04,1142.755,890.458,108482922.855,84532150.937,G13
2022-11-20 13:23:00,20637128.98,20637132.36,1124.524,876.252,108448914.651,84505651.042,G13
2022-11-20 13:23:30,20630761.24,20630764.78,1106.267,862.027,108415452.769,84479576.862,G13
2022-11-20 13:24:00,20624497.76,20624501.4,1088.064,847.842,108382538.182,84453929.145,G13
2022-11-20 13:24:30,20618338.84,20618342.38,1069.798,833.609,108350172.54,84428709.176,G13
2022-11-20 13:25:00,20612284.64,20612287.96,1051.327,819.216,108318357.317,84403918.102,G13
2022-11-20 13:25:30,20606335.66,20606338.76,1032.826,804.8,108287093.919,84379557.02,G13
2022-11-20 13:26:00,20600491.52,20600494.96,1014.519,790.535,108256383.717,84355627.005,G13
2022-11-20 13:26:30,20594753.06,20594756.52,995.905,776.03,108226228.18,84332129.198,G13
2022-11-20 13:27:00,20589120.36,20589123.84,977.328,761.555,108196628.451,84309064.485,G13
2022-11-20 13:27:30,20583593.96,20583597.4,958.699,747.038,108167586.041,84286434.043,G13
2022-11-20 13:28:00,20578173.62,20578177.02,940.102,732.547,108139102.556,84264239.13,G13
2022-11-20 13:28:30,20572859.98,20572863.34,921.395,717.97,108111178.732,84242480.312,G13
2022-11-20 13:29:00,20567652.92,20567656.5,902.593,703.319,108083816.193,84221158.858,G13
2022-11-20 13:29:30,20562553.02,20562556.62,883.952,688.794,108057015.969,84200275.575,G13
2022-11-20 13:30:00,20557560.5,20557563.78,865.205,674.186,108030779.553,84179831.614,G13
2022-11-20 13:30:30,20552675.34,20552678.82,846.268,659.43,108005108.376,84159828.106,G13
2022-11-20 13:31:00,20547898.0,20547901.48,827.394,644.722,107980003.34,84140265.748,G13
