time,C1W,C2W,D1W,D2W,L1W,L2W,sv
2022-11-20 08:17:00,24038931.68,24038940.94,3217.309,2506.994,126325473.112,98435442.551,G16
2022-11-20 08:17:30,24020592.52,24020599.6,3207.734,2499.533,126229095.078,98360342.777,G16
2022-11-20 08:18:00,24002307.6,24002316.46,3197.796,2491.789,126133012.475,98285473.207,G16
2022-11-20 08:18:30,23984080.58,23984089.12,3187.699,2483.922,126037228.864,98210836.669,G16
2022-11-20 08:19:00,23965911.46,23965919.58,3177.656,2476.096,125941747.558,98136435.743,G16
2022-11-20 08:19:30,23947800.72,23947808.6,3167.421,2468.12,125846572.391,98062273.441,G16
2022-11-20 08:20:00,23929747.9,23929754.92,3156.929,2459.945,125751706.618,97988352.274,G16
2022-11-20 08:20:30,23911755.46,23911763.36,3146.373,2451.719,125657153.448,97914674.735,G16
2022-11-20 08:21:00,23893821.8,23893830.02,3135.89,2443.55,125562916.457,97841243.632,G16
2022-11-20 08:21:30,23875950.44,23875956.5,3125.269,2435.275,125468999.349,97768061.776,G16
2022-11-20 08:22:00,23858139.28,23858146.66,3114.416,2426.818,125375405.126,97695131.467,G16
2022-11-20 08:22:30,23840390.78,23840398.78,3103.418,2418.248,125282137.316,97622455.52,G16
2022-11-20 08:23:00,23822704.82,23822712.9,3092.41,2409.67,125189199.124,97550036.407,G16
2022-11-20 08:23:30,23805083.06,23805090.56,3081.158,2400.902,125096594.287,97477877.037,G16
2022-11-20 08:24:00,23787525.2,23787531.42,3069.916,2392.143,125004326.214,97405980.071,G16
2022-11-20 08:24:30,23770030.48,23770037.52,3058.615,2383.336,124912398.284,97334348.151,G16
2022-11-20 08:25:00,23752602.34,23752609.96,3047.051,2374.325,124820813.896,97262983.877,G16
2022-11-20 08:25:30,23735240.64,23735248.28,3035.39,2365.239,124729576.264,97191889.846,G16
2022-11-20 08:26:00,23717945.42,23717952.32,3023.555,2356.017,124638688.902,97121068.726,G16
2022-11-20 08:26:30,23700717.42,23700725.4,3011.766,2346.831,124548155.351,97050523.306,G16
2022-11-20 08:27:00,23683557.66,23683564.74,2999.98,2337.647,124457978.934,96980256.198,G16
2022-11-20 08:27:30,23666465.64,23666471.6,2987.873,2328.212,124368162.929,96910269.899,G16
2022-11-20 08:28:00,23649442.48,23649450.66,2975.525,2318.591,124278710.751,96840567.065,G16
2022-11-20 08:28:30,23632490.6,23632497.72,2963.306,2309.07,124189625.74,96771150.32,G16
2022-11-20 08:29:00,23615609.28,23615615.54,2950.925,2299.422,124100911.392,96702022.37,G16
2022-11-20 08:29:30,23598799.04,23598805.18,2938.547,2289.777,124012571.072,96633185.849,G16
2022-11-20 08:30:00,23582058.64,23582066.32,2925.71,2279.774,123924607.974,96564643.204,G16
2022-11-20 08:30:30,23565393.78,23565400.36,2913.039,2269.901,123837025.435,96496397.071,G16
2022-11-20 08:31:00,23548800.12,23548806.88,2900.29,2259.966,123749826.805,96428450.106,G16
2022-11-20 08:31:30,23532280.94,23532286.6,2887.198,2249.765,123663015.774,96360805.099,G16
2022-11-20 08:32:00,23515835.9,23515842.54,2874.15,2239.597,123576595.431,96293464.586,G16
2022-11-20 08:32:30,23499464.42,23499471.08,2860.911,2229.281,123490568.918,96226430.94,G16
2022-11-20 08:33:00,23483170.12,23483176.12,2847.522,2218.849,123404939.97,96159707.111,G16
2022-11-20 08:33:30,23466952.04,23466958.9,2834.195,2208.464,123319711.661,96093295.53,G16
2022-11-20 08:34:00,23450810.74,23450817.32,2820.693,2197.943,123234887.291,96027198.739,G16
2022-11-20 08:34:30,23434745.96,23434752.8,2806.914,2187.206,123150470.248,95961419.338,G16
2022-11-20 08:35:00,23418760.5,23418766.38,2793.265,2176.57,123066463.68,95895959.838,G16
2022-11-20 08:35:30,23402852.46,23402859.52,2779.429,2165.789,122982870.937,95830822.824,G16
2022-11-20 08:36:00,23387024.7,23387031.36,2765.368,2154.832,122899695.229,95766010.758,G16
2022-11-20 08:36:30,23371276.08,23371282.88,2751.463,2143.997,122816939.995,95701526.356,G16
2022-11-20 08:37:00,23355608.32,23355616.64,2737.275,2132.942,122734608.001,95637371.724,G16
2022-11-20 08:37:30,23340022.44,23340030.4,2722.96,2121.787,122652702.818,95573549.696,G16
2022-11-20 08:38:00,23324518.24,23324525.12,2708.642,2110.63,122571227.713,95510062.779,G16
2022-11-20 08:38:30,23309096.44,23309103.48,2694.103,2099.301,122490185.872,95446913.473,G16
2022-11-20 08:39:00,23293758.56,23293764.64,2679.656,2088.044,122409580.547,95384104.304,G16
2022-11-20 08:39:30,23278502.86,23278508.68,2664.822,2076.485,122329414.805,95321637.63,G16
2022-11-20 08:40:00,23263331.76,23263338.26,2650.025,2064.954,122249691.668,95259515.85,G16
2022-11-20 08:40:30,23248246.58,23248251.9,2635.078,2053.308,122170414.379,95197741.456,G16
2022-11-20 08:41:00,23233245.46,23233251.68,2620.068,2041.611,122091586.356,95136317.152,G16
2022-11-20 08:41:30,23218331.44,23218336.7,2604.91,2029.8,122013210.544,95075245.177,G16
2022-11-20 08:42:00,23203503.36,23203508.78,2589.575,2017.851,121935290.043,95014527.972,G16
2022-11-20 08:42:30,23188762.34,23188768.82,2574.281,2005.933,121857828.15,94954168.121,G16
2022-11-20 08:43:00,23174109.54,23174116.24,2559.074,1994.083,121780827.857,94894167.936,G16
2022-11-20 08:43:30,23159546.1,23159552.28,2543.571,1982.003,121704292.296,94834529.833,G16
2022-11-20 08:44:00,23145070.26,23145077.16,2527.799,1969.714,121628224.576,94775256.286,G16
2022-11-20 08:44:30,23130684.34,23130690.44,2512.146,1957.517,121552627.814,94716349.696,G16
2022-11-20 08:45:00,23116388.72,23116395.74,2496.152,1945.054,121477505.069,94657812.521,G16
2022-11-20 08:45:30,23102184.38,23102190.58,2480.294,1932.697,121402859.513,94599647.193,G16
2022-11-20 08:46:00,23088071.66,23088077.94,2464.222,1920.173,121328694.12,94541856.066,G16
2022-11-20 08:46:30,23074050.5,23074056.58,2447.921,1907.471,121255011.878,94484441.484,G16
2022-11-20 08:47:00,23060120.82,23060127.88,2431.662,1894.802,121181815.881,94427405.806,G16
2022-11-20 08:47:30,23046285.3,23046291.28,2415.273,1882.031,121109109.271,94370751.492,G16
2022-11-20 08:48:00,23032543.54,23032549.58,2398.944,1869.307,121036894.941,94314480.771,G16
2022-11-20 08:48:30,23018894.98,23018901.22,2382.467,1856.468,120965175.694,94258595.843,G16
2022-11-20 08:49:00,23005342.2,23005348.66,2365.712,1843.412,120893954.455,94203098.961,G16
2022-11-20 08:49:30,22991884.48,22991889.92,2348.908,1830.318,120823233.998,94147992.296,G16
2022-11-20 08:50:00,22978522.72,22978528.86,2331.998,1817.142,120753017.486,94093278.274,G16
2022-11-20 08:50:30,22965257.02,22965263.4,2315.241,1804.084,120683307.862,94038959.196,G16
2022-11-20 08:51:00,22952088.66,22952095.04,2298.18,1790.79,120614108.073,93985037.414,G16
2022-11-20 08:51:30,22939017.92,22939023.82,2280.965,1777.375,120545420.765,93931514.904,G16
2022-11-20 08:52:00,22926045.9,22926051.52,2263.835,1764.028,120477249.305,93878394.349,G16
2022-11-20 08:52:30,22913172.74,22913176.86,2246.435,1750.469,120409595.95,93825677.512,G16
2022-11-20 08:53:00,22900396.82,22900402.3,2229.097,1736.959,120342463.707,93773366.725,G16
2022-11-20 08:53:30,22887721.62,22887727.88,2211.581,1723.31,120275855.544,93721464.336,G16
2022-11-20 08:54:00,22875146.74,22875152.4,2193.947,1709.569,120209774.201,93669972.446,G16
2022-11-20 08:54:30,22862673.82,22862678.92,2176.209,1695.747,120144222.565,93618893.331,G16
2022-11-20 08:55:00,22850300.38,22850305.54,2158.441,1681.902,120079203.275,93568229.029,G16
2022-11-20 08:55:30,22838028.66,22838034.68,2140.473,1667.901,120014719.066,93517981.675,G16
2022-11-20 08:56:00,22825860.5,22825866.16,2122.476,1653.877,119950772.862,93468153.559,G16
2022-11-20 08:56:30,22813794.98,22813800.32,2104.428,1639.814,119887367.325,93418746.737,G16
2022-11-20 08:57:00,22801830.46,22801836.64,2086.27,1625.665,119824504.857,93369763.073,G16
2022-11-20 08:57:30,22789973.5,22789979.32,2068.083,1611.493,119762188.292,93321204.813,G16
2022-11-20 08:58:00,22778219.48,22778224.82,2049.713,1597.179,119700420.476,93273074.126,G16
2022-11-20 08:58:30,22766570.76,22766575.58,2031.415,1582.921,119639203.895,93225372.994,G16
2022-11-20 08:59:00,22755026.08,22755031.62,2012.883,1568.48,119578541.127,93178103.397,G16
2022-11-20 08:59:30,22743587.44,22743593.52,1994.228,1553.944,119518434.793,93131267.36,G16
2022-11-20 09:00:00,22732256.66,22732262.36,1975.593,1539.423,119458887.624,93084867.057,G16
2022-11-20 09:00:30,22721031.76,22721037.88,1956.874,1524.837,119399902.216,93038904.468,G16
2022-11-20 09:01:00,22709914.88,22709920.46,1938.065,1510.181,119341481.154,92993381.632,G16
2022-11-20 09:01:30,22698905.04,22698909.5,1918.982,1495.311,119283626.395,92948300.045,G16
2022-11-20 09:02:00,22688004.04,22688009.5,1900.113,1480.608,119226340.778,92903661.957,G16
2022-11-20 09:02:30,22677211.46,22677218.06,1880.851,1465.598,119169626.803,92859469.26,G16
2022-11-20 09:03:00,22666528.54,22666534.46,1861.805,1450.757,119113487.11,92815724.087,G16
2022-11-20 09:03:30,22655956.08,22655960.86,1842.402,1435.638,119057924.316,92772428.412,G16
2022-11-20 09:04:00,22645492.56,22645498.58,1823.013,1420.529,119002940.46,92729583.861,G16
2022-11-20 09:04:30,22635139.34,22635145.26,1803.639,1405.433,118948537.913,92687192.252,G16
2022-11-20 09:05:00,22624898.58,22624905.08,1784.197,1390.283,118894718.982,92645255.41,G16
2022-11-20 09:05:30,22614768.62,22614774.54,1764.626,1375.034,118841486.371,92603775.442,G16
2022-11-20 09:06:00,22604751.06,22604756.44,1744.921,1359.679,118788842.13,92562753.934,G16
2022-11-20 09:06:30,22594845.62,22594851.0,1725.273,1344.369,118736788.75,92522192.838,G16
2022-11-20 09:07:00,22585053.68,22585058.16,1705.409,1328.89,118685328.636,92482094.024,G16
2022-11-20 09:07:30,22575374.28,22575379.54,1685.465,1313.349,118634464.094,92442459.297,G16
2022-11-20 09:08:00,22565808.42,22565814.38,1665.567,1297.844,118584197.063,92403290.149,G16
2022-11-20 09:08:30,22556356.98,22556363.06,1645.659,1282.332,118534529.689,92364588.281,G16
2022-11-20 09:09:00,22547020.76,22547025.9,1625.403,1266.548,118485464.616,92326355.73,G16
2022-11-20 09:09:30,22537799.26,22537804.02,1605.213,1250.815,118437003.934,92288594.152,G16
2022-11-20 09:10:00,22528692.38,22528697.44,1585.073,1235.122,118389149.543,92251304.997,G16
2022-11-20 09:10:30,22519701.38,22519706.96,1564.754,1219.289,118341903.671,92214490.04,G16
2022-11-20 09:11:00,22510828.08,22510832.7,1544.222,1203.29,118295268.555,92178150.995,G16
2022-11-20 09:11:30,22502069.8,22502075.26,1523.861,1187.424,118249246.134,92142289.36,G16
2022-11-20 09:12:00,22493428.44,22493434.44,1503.392,1171.474,118203838.849,92106907.058,G16
2022-11-20 09:12:30,22484906.0,22484911.2,1482.699,1155.35,118159048.227,92072005.293,G16
2022-11-20 09:13:00,22476499.76,22476505.16,1462.131,1139.323,118114876.364,92037585.68,G16
2022-11-20 09:13:30,22468212.12,22468217.92,1441.237,1123.042,118071325.413,92003649.892,G16
2022-11-20 09:14:00,22460043.12,22460048.8,1420.594,1106.956,118028397.159,91970199.334,G16
2022-11-20 09:14:30,22451992.9,22451998.88,1399.639,1090.628,117986093.743,91937235.659,G16
2022-11-20 09:15:00,22444062.06,22444067.14,1378.801,1074.391,117944417.039,91904760.341,G16
2022-11-20 09:15:30,22436251.32,22436256.1,1357.846,1058.062,117903368.84,91872774.766,G16
2022-11-20 09:16:00,22428559.6,22428565.44,1336.741,1041.617,117862951.553,91841280.807,G16
2022-11-20 09:16:30,22420989.42,22420994.78,1315.692,1025.215,117823166.163,91810279.235,G16
2022-11-20 09:17:00,22413538.7,22413544.22,1294.434,1008.65,117784014.759,91779771.661,G16
2022-11-20 09:17:30,22406209.64,22406215.04,1273.171,992.081,117745499.067,91749759.456,G16
2022-11-20 09:18:00,22399001.8,22399006.6,1252.036,975.612,117707621.31,91720244.36,G16
2022-11-20 09:18:30,22391915.64,22391920.56,1230.651,958.949,117670382.873,91691227.414,G16
2022-11-20 09:19:00,22384951.16,22384955.92,1209.194,942.229,117633785.468,91662709.997,G16
2022-11-20 09:19:30,22378109.44,22378114.26,1187.792,925.552,117597830.841,91634693.442,G16
2022-11-20 09:20:00,22371389.68,22371394.9,1166.156,908.693,117562520.697,91607179.085,G16
2022-11-20 09:20:30,22364793.48,22364798.34,1144.681,891.959,117527856.45,91580168.011,G16
2022-11-20 09:21:00,22358320.48,22358325.62,1122.956,875.031,117493839.951,91553661.712,G16
2022-11-20 09:21:30,22351970.78,22351975.48,1101.399,858.233,117460472.504,91527661.159,G16
2022-11-20 09:22:00,22345745.0,22345750.06,1079.698,841.323,117427755.843,91502167.711,G16
2022-11-20 09:22:30,22339642.82,22339648.4,1057.92,824.353,117395691.49,91477182.568,G16
2022-11-20 09:23:00,22333666.12,22333671.36,1036.048,807.31,117364280.969,91452706.874,G16
2022-11-20 09:23:30,22327813.1,22327818.82,1014.264,790.336,117333525.354,91428741.499,G16
2022-11-20 09:24:00,22322085.44,22322090.6,992.337,773.25,117303426.523,91405287.895,G16
2022-11-20 09:24:30,22316482.8,22316488.42,970.313,756.088,117273985.684,91382347.004,G16
2022-11-20 09:25:00,22311006.48,22311011.22,948.385,739.001,117245204.695,91359920.268,G16
2022-11-20 09:25:30,22305655.0,22305660.08,926.346,721.828,117217084.464,91338008.399,G16
2022-11-20 09:26:00,22300430.3,22300434.94,904.294,704.645,117189625.887,91316612.099,G16
2022-11-20 09:26:30,22295330.82,22295336.2,882.183,687.415,117162830.624,91295732.672,G16
2022-11-20 09:27:00,22290358.82,22290363.88,859.849,670.012,117136700.483,91275371.492,G16
2022-11-20 09:27:30,22285512.72,22285518.56,837.561,652.645,117111235.837,91255528.895,G16
2022-11-20 09:28:00,22280793.76,22280799.12,815.364,635.349,117086438.326,91236206.134,G16
2022-11-20 09:28:30,22276201.62,22276207.68,793.171,618.055,117062309.481,91217404.435,G16
2022-11-20 09:29:00,22271737.86,22271743.22,770.729,600.568,117038849.928,91199124.257,G16
2022-11-20 09:29:30,22267401.64,22267406.44,748.326,583.111,117016060.778,91181366.488,G16
2022-11-20 09:30:00,22263192.84,22263197.68,726.072,565.77,116993943.251,91164132.097,G16
2022-11-20 09:30:30,22259111.06,22259117.18,703.497,548.18,116972498.791,91147422.159,G16
2022-11-20 09:31:00,22255158.68,22255164.88,681.062,530.697,116951728.025,91131237.201,G16
2022-11-20 09:31:30,22251334.62,22251340.26,658.707,513.278,116931631.876,91115577.903,G16
2022-11-20 09:32:00,22247639.5,22247645.46,636.097,495.66,116912211.611,91100445.278,G16
2022-11-20 09:32:30,22244072.16,22244078.42,613.443,478.007,116893468.389,91085840.209,G16
2022-11-20 09:33:00,22240634.56,22240639.74,590.841,460.396,116875402.605,91071762.999,G16
2022-11-20 09:33:30,22237325.94,22237331.66,568.196,442.75,116858014.83,91058214.117,G16
2022-11-20 09:34:00,22234146.4,22234151.82,545.615,425.155,116841306.65,91045194.792,G16
2022-11-20 09:34:30,22231095.92,22231102.44,523.042,407.565,116825278.411,91032705.276,G16
2022-11-20 09:35:00,22228176.18,22228181.46,500.188,389.757,116809931.182,91020746.435,G16
2022-11-20 09:35:30,22225385.28,22225390.56,477.459,372.046,116795265.665,91009318.787,G16
2022-11-20 09:36:00,22222724.52,22222729.3,454.709,354.319,116781282.683,90998422.977,G16
2022-11-20 09:36:30,22220193.86,22220198.84,431.849,336.506,116767982.922,90988059.557,G16
2022-11-20 09:37:00,22217792.96,22217798.42,409.082,318.765,116755366.958,90978228.948,G16
2022-11-20 09:37:30,22215522.48,22215527.66,386.305,301.017,116743435.182,90968931.487,G16
2022-11-20 09:38:00,22213382.2,22213387.28,363.463,283.218,116732188.805,90960168.088,G16
2022-11-20 09:38:30,22211372.68,22211377.64,340.56,265.371,116721628.125,90951939.008,G16
2022-11-20 09:39:00,22209492.86,22209498.6,317.737,247.587,116711753.538,90944244.547,G16
2022-11-20 09:39:30,22207745.48,22207750.2,294.788,229.705,116702565.668,90937085.192,G16
2022-11-20 09:40:00,22206127.42,22206132.74,271.959,211.916,116694064.918,90930461.268,G16
2022-11-20 09:40:30,22204640.68,22204645.32,248.919,193.963,116686251.952,90924373.277,G16
2022-11-20 09:41:00,22203284.38,22203289.7,226.114,176.193,116679127.103,90918821.503,G16
2022-11-20 09:41:30,22202059.56,22202064.92,203.142,158.292,116672690.994,90913806.377,G16
2022-11-20 09:42:00,22200966.0,22200971.36,180.033,140.286,116666943.848,90909328.122,G16
2022-11-20 09:42:30,22200003.38,22200009.04,157.099,122.415,116661885.865,90905386.876,G16
2022-11-20 09:43:00,22199171.9,22199177.26,134.107,104.499,116657517.205,90901982.75,G16
2022-11-20 09:43:30,22198472.4,22198476.8,111.163,86.621,116653838.454,90899116.223,G16
2022-11-20 09:44:00,22197903.44,22197908.66,88.17,68.704,116650849.684,90896787.33,G16
2022-11-20 09:44:30,22197465.86,22197471.2,65.113,50.737,116648551.113,90894996.256,G16
2022-11-20 09:45:00,22197159.56,22197165.08,42.039,32.758,116646942.93,90893743.156,G16
2022-11-20 09:45:30,22196985.38,22196989.74,19.041,14.837,116646025.37,90893028.192,G16
2022-11-20 09:46:00,22196942.58,22196946.86,-3.992,-3.11,116645798.846,90892851.692,G16
2022-11-20 09:46:30,22197030.62,22197035.7,-27.039,-21.069,116646263.202,90893213.579,G16
2022-11-20 09:47:00,22197250.58,22197255.58,-50.049,-38.999,116647418.779,90894114.049,G16
2022-11-20 09:47:30,22197601.78,22197606.52,-73.113,-56.971,116649265.275,90895552.914,G16
2022-11-20 09:48:00,22198084.36,22198089.14,-96.07,-74.859,116651802.115,90897529.686,G16
2022-11-20 09:48:30,22198698.32,22198703.52,-119.087,-92.795,116655029.97,90900044.933,G16
2022-11-20 09:49:00,22199444.82,22199449.24,-142.224,-110.824,116658948.753,90903098.528,G16
2022-11-20 09:49:30,22200318.58,22200323.98,-165.14,-128.68,116663558.047,90906689.176,G16
2022-11-20 09:50:00,22201330.34,22201334.9,-188.07,-146.548,116668858.572,90910819.608,G16
2022-11-20 09:50:30,22202469.8,22202476.26,-211.322,-164.667,116674849.131,90915487.684,G16
2022-11-20 09:51:00,22203741.5,22203746.62,-234.203,-182.496,116681530.005,90920693.527,G16
2022-11-20 09:51:30,22205144.56,22205148.6,-257.158,-200.382,116688900.97,90926437.157,G16
2022-11-20 09:52:00,22206677.82,22206682.74,-280.187,-218.327,116696961.632,90932718.237,G16
2022-11-20 09:52:30,22208343.48,22208347.7,-303.144,-236.216,116705712.267,90939536.928,G16
2022-11-20 09:53:00,22210139.7,22210143.7,-326.142,-254.137,116715152.085,90946892.64,G16
2022-11-20 09:53:30,22212067.22,22212071.16,-349.134,-272.053,116725280.548,90954784.962,G16
2022-11-20 09:54:00,22214124.88,22214129.3,-371.936,-289.82,116736097.358,90963213.657,G16
2022-11-20 09:54:30,22216314.76,22216319.16,-394.897,-307.712,116747602.52,90972178.731,G16
2022-11-20 09:55:00,22218634.8,22218639.16,-417.866,-325.61,116759795.739,90981679.961,G16
2022-11-20 09:55:30,22221086.04,22221090.44,-440.804,-343.483,116772676.207,90991716.685,G16
2022-11-20 09:56:00,22223667.7,22223671.82,-463.676,-361.306,116786243.429,91002288.546,G16
2022-11-20 09:56:30,22226380.0,22226384.78,-486.585,-379.157,116800497.035,91013395.256,G16
2022-11-20 09:57:00,22229222.8,22229228.1,-509.471,-396.991,116815436.241,91025036.207,G16
2022-11-20 09:57:30,22232196.42,22232201.12,-532.225,-414.721,116831060.426,91037210.89,G16
2022-11-20 09:58:00,22235299.8,22235304.42,-555.024,-432.486,116847369.408,91049919.167,G16
2022-11-20 09:58:30,22238533.22,22238538.3,-577.848,-450.271,116864362.169,91063160.278,G16
2022-11-20 09:59:00,22241897.36,22241901.96,-600.678,-468.061,116882038.621,91076934.12,G16
2022-11-20 09:59:30,22245390.82,22245394.94,-623.241,-485.642,116900397.519,91091239.74,G16
2022-11-20 10:00:00,22249013.68,22249018.58,-646.1,-503.455,116919438.031,91106076.499,G16
2022-11-20 10:00:30,22252766.74,22252771.5,-668.796,-521.14,116939159.693,91121444.007,G16
2022-11-20 10:01:00,22256648.86,22256653.82,-691.374,-538.733,116959561.569,91137341.548,G16
2022-11-20 10:01:30,22260660.36,22260665.4,-714.043,-556.397,116980643.124,91153768.701,G16
2022-11-20 10:02:00,22264801.3,22264806.34,-736.779,-574.113,117002403.443,91170724.751,G16
2022-11-20 10:02:30,22269071.28,22269076.2,-759.168,-591.559,117024842.184,91188209.456,G16
2022-11-20 10:03:00,22273470.22,22273475.24,-781.678,-609.1,117047957.404,91206221.28,G16
2022-11-20 10:03:30,22277997.24,22278002.36,-804.297,-626.725,117071748.439,91224759.725,G16
2022-11-20 10:04:00,22282653.08,22282658.62,-826.779,-644.244,117096214.481,91243824.157,G16
2022-11-20 10:04:30,22287437.24,22287442.86,-849.303,-661.795,117121355.083,91263414.204,G16
2022-11-20 10:05:00,22292349.68,22292354.64,-871.68,-679.231,117147168.65,91283528.667,G16
2022-11-20 10:05:30,22297389.62,22297394.52,-893.949,-696.584,117173654.626,91304167.077,G16
2022-11-20 10:06:00,22302556.92,22302562.58,-916.507,-714.162,117200811.088,91325327.947,G16
2022-11-20 10:06:30,22307851.72,22307857.9,-938.705,-731.459,117228637.589,91347010.937,G16
2022-11-20 10:07:00,22313274.18,22313280.5,-960.972,-748.809,117257132.887,91369215.073,G16
2022-11-20 10:07:30,22318824.38,22318829.84,-983.215,-766.142,117286295.588,91391939.252,G16
2022-11-20 10:08:00,22324500.18,22324506.36,-1005.37,-783.405,117316124.878,91415182.86,G16
2022-11-20 10:08:30,22330303.36,22330308.64,-1027.498,-800.648,117346619.825,91438945.152,G16
2022-11-20 10:09:00,22336232.96,22336238.24,-1049.731,-817.972,117377778.935,91463224.979,G16
2022-11-20 10:09:30,22342288.32,22342294.18,-1071.791,-835.161,117409600.61,91488021.089,G16
2022-11-20 10:10:00,22348469.82,22348475.62,-1093.858,-852.357,117442083.685,91513332.574,G16
2022-11-20 10:10:30,22354776.62,22354782.92,-1115.883,-869.519,117475226.923,91539158.465,G16
2022-11-20 10:11:00,22361209.5,22361215.16,-1137.611,-886.45,117509029.069,91565497.8,G16
2022-11-20 10:11:30,22367766.34,22367772.84,-1159.543,-903.54,117543488.901,91592349.605,G16
2022-11-20 10:12:00,22374448.46,22374454.68,-1181.425,-920.591,117578604.9,91619712.727,G16
2022-11-20 10:12:30,22381255.88,22381261.06,-1203.367,-937.688,117614375.721,91647586.113,G16
2022-11-20 10:13:00,22388187.5,22388192.14,-1224.883,-954.454,117650799.536,91675968.323,G16
2022-11-20 10:13:30,22395243.14,22395247.78,-1246.822,-971.55,117687875.48,91704858.716,G16
2022-11-20 10:14:00,22402422.4,22402426.26,-1268.467,-988.416,117725601.642,91734255.75,G16
2022-11-20 10:14:30,22409724.32,22409729.16,-1290.05,-1005.234,117763977.445,91764159.012,G16
2022-11-20 10:15:00,22417150.52,22417155.14,-1311.593,-1022.021,117802999.917,91794566.176,G16
2022-11-20 10:15:30,22424698.82,22424702.98,-1333.007,-1038.707,117842667.978,91825476.361,G16
2022-11-20 10:16:00,22432370.02,22432374.52,-1354.545,-1055.489,117882980.209,91856888.526,G16
2022-11-20 10:16:30,22440163.18,22440167.64,-1375.926,-1072.15,117923935.055,91888801.411,G16
2022-11-20 10:17:00,22448078.32,22448083.66,-1396.903,-1088.496,117965530.891,91921213.764,G16
2022-11-20 10:17:30,22456115.56,22456120.8,-1418.346,-1105.205,118007766.208,91954124.427,G16
2022-11-20 10:18:00,22464274.22,22464279.12,-1439.722,-1121.861,118050639.247,91987531.985,G16
2022-11-20 10:18:30,22472553.84,22472558.26,-1460.955,-1138.406,118094147.68,92021434.658,G16
2022-11-20 10:19:00,22480953.46,22480958.38,-1481.983,-1154.792,118138290.206,92055831.422,G16
2022-11-20 10:19:30,22489474.2,22489478.74,-1503.079,-1171.23,118183065.131,92090720.952,G16
2022-11-20 10:20:00,22498114.04,22498119.8,-1523.949,-1187.493,118228470.616,92126101.839,G16
