time,C1W,C2W,D1W,D2W,L1W,L2W,sv
2022-11-20 22:52:30,20501954.0,20501957.72,974.787,759.574,107738535.985,83952109.173,G18
2022-11-20 22:53:00,20496432.72,20496436.44,959.362,747.555,107709521.339,83929500.343,G18
2022-11-20 22:53:30,20490999.92,20491003.66,943.913,735.516,107680971.538,83907253.737,G18
2022-11-20 22:54:00,20485655.52,20485659.3,928.347,723.388,107652886.839,83885369.548,G18
2022-11-20 22:54:30,20480399.8,20480403.62,912.92,711.366,107625267.458,83863847.948,G18
2022-11-20 22:55:00,20475232.62,20475236.28,897.263,699.166,107598113.694,83842689.169,G18
2022-11-20 22:55:30,20470154.02,20470157.72,881.842,687.15,107571425.71,83821893.335,G18
2022-11-20 22:56:00,20465164.24,20465167.84,866.338,675.069,107545203.758,83801460.641,G18
2022-11-20 22:56:30,20460263.02,20460266.68,850.713,662.893,107519448.062,83781391.274,G18
2022-11-20 22:57:00,20455450.64,20455454.4,835.119,650.742,107494158.803,83761685.364,G18
2022-11-20 22:57:30,20450727.08,20450730.8,819.616,638.662,107469336.143,83742343.038,G18
2022-11-20 22:58:00,20446092.34,20446096.04,804.131,626.595,107444980.252,83723364.417,G18
2022-11-20 22:58:30,20441546.5,20441550.14,788.479,614.399,107421091.347,83704749.69,G18
2022-11-20 22:59:00,20437089.52,20437092.96,772.924,602.279,107397669.546,83686498.942,G18
2022-11-20 22:59:30,20432721.44,20432724.94,757.336,590.132,107374715.02,83668612.303,G18
2022-11-20 23:00:00,20428442.26,20428445.78,741.686,577.937,107352227.891,83651089.871,G18
2022-11-20 23:00:30,20424251.96,20424255.44,726.134,565.818,107330208.26,83633931.729,G18
2022-11-20 23:01:00,20420150.9,20420154.3,710.563,553.685,107308656.261,83617137.968,G18
2022-11-20 23:01:30,20416138.68,20416142.08,695.016,541.571,107287571.976,83600708.657,G18
2022-11-20 23:02:00,20412215.42,20412218.9,679.423,529.421,107266955.529,83584643.886,G18
2022-11-20 23:02:30,20408381.32,20408384.8,663.705,517.173,107246807.005,83568943.738,G18
2022-11-20 23:03:00,20404636.3,20404639.74,648.246,505.127,107227126.424,83553608.217,G18
2022-11-20 23:03:30,20400980.32,20400983.76,632.587,492.925,107207913.891,83538637.41,G18
2022-11-20 23:04:00,20397413.24,20397416.84,616.862,480.672,107189169.456,83524031.358,G18
2022-11-20 23:04:30,20393935.44,20393938.9,601.423,468.642,107170893.125,83509790.058,G18
2022-11-20 23:05:00,20390546.64,20390550.02,585.794,456.463,107153084.982,83495913.58,G18
2022-11-20 23:05:30,20387246.88,20387250.36,570.21,444.319,107135745.036,83482401.94,G18
2022-11-20 23:06:00,20384036.26,20384039.84,554.576,432.137,107118873.269,83469255.113,G18
2022-11-20 23:06:30,20380914.82,20380918.3,539.096,420.075,107102469.673,83456473.092,G18
2022-11-20 23:07:00,20377882.34,20377885.94,523.384,407.831,107086534.283,83444055.911,G18
2022-11-20 23:07:30,20374938.98,20374942.66,507.756,395.654,107071067.063,83432003.54,G18
2022-11-20 23:08:00,20372084.88,20372088.48,492.105,383.459,107056067.986,83420315.95,G18
2022-11-20 23:08:30,20369319.66,20369323.18,476.546,371.335,107041536.977,83408993.094,G18
2022-11-20 23:09:00,20366643.56,20366647.1,461.014,359.231,107027474.024,83398034.967,G18
2022-11-20 23:09:30,20364056.56,20364060.08,445.3,346.987,107013879.061,83387441.514,G18
2022-11-20 23:10:00,20361558.5,20361562.08,429.77,334.886,107000751.951,83377212.603,G18
2022-11-20 23:10:30,20359149.52,20359153.12,414.099,322.674,106988092.689,83367348.251,G18
2022-11-20 23:11:00,20356829.58,20356833.12,398.609,310.604,106975901.156,83357848.368,G18
2022-11-20 23:11:30,20354598.56,20354602.08,383.021,298.458,106964177.251,83348712.873,G18
2022-11-20 23:12:00,20352456.7,20352460.02,367.388,286.276,106952920.865,83339941.672,G18
2022-11-20 23:12:30,20350403.54,20350407.0,351.744,274.086,106942131.875,83331534.669,G18
2022-11-20 23:13:00,20348439.3,20348442.92,336.198,261.972,106931810.129,83323491.762,G18
2022-11-20 23:13:30,20346564.0,20346567.66,320.658,249.863,106921955.513,83315812.843,G18
2022-11-20 23:14:00,20344777.6,20344781.2,305.03,237.686,106912567.86,83308497.797,G18
2022-11-20 23:14:30,20343080.0,20343083.54,289.607,225.668,106903647.012,83301546.496,G18
2022-11-20 23:15:00,20341471.08,20341474.8,274.062,213.555,106895192.816,83294958.826,G18
2022-11-20 23:15:30,20339950.98,20339954.68,258.407,201.356,106887205.075,83288734.629,G18
2022-11-20 23:16:00,20338519.74,20338523.42,242.882,189.259,106879683.567,83282873.7,G18
2022-11-20 23:16:30,20337177.14,20337180.76,227.418,177.209,106872628.146,83277375.97,G18
2022-11-20 23:17:00,20335923.12,20335926.88,211.876,165.098,106866038.596,83272241.262,G18
2022-11-20 23:17:30,20334757.78,20334761.58,196.34,152.992,106859914.696,83267469.398,G18
2022-11-20 23:18:00,20333681.04,20333684.8,180.84,140.914,106854256.221,83263060.217,G18
2022-11-20 23:18:30,20332692.84,20332696.56,165.338,128.835,106849062.914,83259013.497,G18
2022-11-20 23:19:00,20331792.94,20331796.66,149.849,116.766,106844334.506,83255329.033,G18
2022-11-20 23:19:30,20330981.54,20330985.34,134.374,104.707,106840070.786,83252006.668,G18
2022-11-20 23:20:00,20330258.62,20330262.34,118.85,92.611,106836271.48,83249046.186,G18
2022-11-20 23:20:30,20329624.04,20329627.64,103.465,80.622,106832936.303,83246447.362,G18
2022-11-20 23:21:00,20329077.58,20329081.24,88.001,68.572,106830064.952,83244209.949,G18
2022-11-20 23:21:30,20328619.4,20328623.02,72.505,56.498,106827657.16,83242333.762,G18
2022-11-20 23:22:00,20328249.44,20328252.98,57.059,44.462,106825712.602,83240818.533,G18
2022-11-20 23:22:30,20327967.52,20327971.04,41.673,32.473,106824230.977,83239664.029,G18
2022-11-20 23:23:00,20327773.6,20327777.02,26.344,20.528,106823211.933,83238869.984,G18
2022-11-20 23:23:30,20327667.58,20327671.14,10.922,8.51,106822655.183,83238436.175,G18
2022-11-20 23:24:00,20327649.46,20327653.12,-4.658,-3.63,106822560.417,83238362.352,G18
2022-11-20 23:24:30,20327719.32,20327722.86,-19.954,-15.549,106822927.21,83238648.193,G18
2022-11-20 23:25:00,20327876.82,20327880.38,-35.311,-27.515,106823755.223,83239293.424,G18
2022-11-20 23:25:30,20328122.1,20328125.64,-50.593,-39.423,106825044.081,83240297.748,G18
2022-11-20 23:26:00,20328455.0,20328458.52,-65.992,-51.423,106826793.432,83241660.899,G18
2022-11-20 23:26:30,20328875.48,20328878.82,-81.338,-63.38,106829002.888,83243382.565,G18
2022-11-20 23:27:00,20329383.34,20329386.84,-96.691,-75.344,106831672.047,83245462.45,G18
2022-11-20 23:27:30,20329978.56,20329982.12,-111.875,-87.175,106834800.48,83247900.204,G18
2022-11-20 23:28:00,20330661.24,20330664.72,-127.318,-99.209,106838387.806,83250695.536,G18
2022-11-20 23:28:30,20331431.12,20331434.52,-142.459,-111.007,106842433.563,83253848.084,G18
2022-11-20 23:29:00,20332288.02,20332291.6,-157.849,-122.999,106846937.396,83257357.583,G18
2022-11-20 23:29:30,20333232.26,20333235.68,-172.964,-134.778,106851898.809,83261223.637,G18
2022-11-20 23:30:00,20334263.4,20334266.8,-188.22,-146.665,106857317.392,83265445.93,G18
2022-11-20 23:30:30,20335381.5,20335384.86,-203.394,-158.489,106863192.669,83270024.082,G18
2022-11-20 23:31:00,20336586.24,20336589.76,-218.681,-170.401,106869524.18,83274957.742,G18
2022-11-20 23:31:30,20337877.82,20337881.26,-233.835,-182.209,106876311.434,83280246.525,G18
2022-11-20 23:32:00,20339256.0,20339259.4,-248.957,-193.992,106883553.963,83285890.065,G18
2022-11-20 23:32:30,20340720.6,20340724.08,-264.135,-205.82,106891251.282,83291887.984,G18
2022-11-20 23:33:00,20342271.86,20342275.3,-279.309,-217.643,106899402.882,83298239.884,G18
2022-11-20 23:33:30,20343909.38,20343912.88,-294.49,-229.473,106908008.292,83304945.402,G18
2022-11-20 23:34:00,20345633.26,20345636.7,-309.466,-241.143,106917066.948,83312004.102,G18
2022-11-20 23:34:30,20347443.28,20347446.64,-324.608,-252.941,106926578.373,83319415.604,G18
2022-11-20 23:35:00,20349339.26,20349342.7,-339.68,-264.686,106936542.015,83327179.485,G18
2022-11-20 23:35:30,20351321.18,20351324.72,-354.66,-276.358,106946957.319,83335295.304,G18
2022-11-20 23:36:00,20353389.08,20353392.5,-369.736,-288.106,106957823.768,83343762.677,G18
2022-11-20 23:36:30,20355542.6,20355546.08,-384.726,-299.786,106969140.813,83352581.158,G18
2022-11-20 23:37:00,20357781.8,20357785.22,-399.764,-311.505,106980907.904,83361750.32,G18
2022-11-20 23:37:30,20360106.54,20360109.82,-414.718,-323.157,106993124.417,83371269.682,G18
2022-11-20 23:38:00,20362516.6,20362519.98,-429.645,-334.788,107005789.769,83381138.784,G18
2022-11-20 23:38:30,20365012.1,20365015.54,-444.589,-346.433,107018903.421,83391357.208,G18
2022-11-20 23:39:00,20367592.7,20367596.2,-459.395,-357.97,107032464.792,83401924.508,G18
2022-11-20 23:39:30,20370258.3,20370261.88,-474.433,-369.688,107046473.287,83412840.228,G18
2022-11-20 23:40:00,20373009.08,20373012.62,-489.276,-381.254,107060928.229,83424103.817,G18
2022-11-20 23:40:30,20375844.6,20375848.12,-504.059,-392.773,107075829.053,83435714.849,G18
2022-11-20 23:41:00,20378764.86,20378768.42,-518.978,-404.398,107091175.147,83447672.84,G18
2022-11-20 23:41:30,20381769.84,20381773.26,-533.688,-415.861,107106965.84,83459977.27,G18
2022-11-20 23:42:00,20384859.24,20384862.7,-548.431,-427.349,107123200.473,83472627.627,G18
2022-11-20 23:42:30,20388032.86,20388036.52,-563.384,-439.0,107139878.489,83485623.482,G18
2022-11-20 23:43:00,20391290.82,20391294.36,-578.033,-450.415,107156999.159,83498964.261,G18
2022-11-20 23:43:30,20394632.92,20394636.44,-592.68,-461.829,107174561.831,83512649.453,G18
2022-11-20 23:44:00,20398059.04,20398062.5,-607.44,-473.33,107192565.89,83526678.575,G18
2022-11-20 23:44:30,20401568.94,20401572.42,-622.123,-484.771,107211010.586,83541051.052,G18
2022-11-20 23:45:00,20405162.58,20405166.02,-636.743,-496.164,107229895.284,83555766.384,G18
2022-11-20 23:45:30,20408839.88,20408843.36,-651.455,-507.627,107249219.321,83570824.073,G18
2022-11-20 23:46:00,20412600.54,20412604.04,-666.089,-519.03,107268981.954,83586223.521,G18
2022-11-20 23:46:30,20416444.6,20416448.16,-680.722,-530.433,107289182.56,83601964.253,G18
2022-11-20 23:47:00,20420371.86,20420375.36,-695.182,-541.7,107309820.304,83618045.604,G18
2022-11-20 23:47:30,20424382.14,20424385.7,-709.695,-553.009,107330894.533,83634467.071,G18
2022-11-20 23:48:00,20428475.32,20428478.88,-724.21,-564.319,107352404.534,83651228.094,G18
2022-11-20 23:48:30,20432651.36,20432654.86,-738.696,-575.607,107374349.556,83668328.101,G18
2022-11-20 23:49:00,20436910.04,20436913.5,-753.114,-586.842,107396728.884,83685766.528,G18
2022-11-20 23:49:30,20441251.06,20441254.56,-767.725,-598.227,107419541.821,83703542.841,G18
2022-11-20 23:50:00,20445674.62,20445678.24,-781.999,-609.35,107442787.523,83721656.375,G18
2022-11-20 23:50:30,20450180.36,20450183.92,-796.377,-620.554,107466465.27,83740106.559,G18
2022-11-20 23:51:00,20454768.02,20454771.78,-810.895,-631.866,107490574.351,83758892.866,G18
2022-11-20 23:51:30,20459437.76,20459441.54,-825.107,-642.94,107515113.877,83778014.562,G18
2022-11-20 23:52:00,20464189.36,20464192.98,-839.361,-654.048,107540083.162,83797471.136,G18
2022-11-20 23:52:30,20469022.52,20469026.18,-853.753,-665.262,107565481.447,83817261.997,G18
2022-11-20 23:53:00,20473937.12,20473940.74,-867.995,-676.359,107591307.897,83837386.493,G18
2022-11-20 23:53:30,20478933.08,20478936.76,-882.211,-687.437,107617561.736,83857844.03,G18
2022-11-20 23:54:00,20484010.2,20484013.76,-896.507,-698.577,107644242.172,83878633.974,G18
2022-11-20 23:54:30,20489168.32,20489171.88,-910.726,-709.657,107671348.367,83899755.674,G18
2022-11-20 23:55:00,20494407.4,20494410.84,-924.76,-720.592,107698879.529,83921208.522,G18
2022-11-20 23:55:30,20499727.08,20499730.66,-938.887,-731.6,107726834.82,83942991.845,G18
2022-11-20 23:56:00,20505127.36,20505130.88,-952.936,-742.548,107755213.47,83965105.079,G18
2022-11-20 23:56:30,20510608.04,20510611.58,-967.016,-753.519,107784014.591,83987547.498,G18
2022-11-20 23:57:00,20516168.96,20516172.52,-981.08,-764.478,107813237.433,84010318.55,G18
2022-11-20 23:57:30,20521809.9,20521813.54,-995.198,-775.479,107842881.07,84033417.478,G18
2022-11-20 23:58:00,20527530.9,20527534.48,-1009.124,-786.331,107872944.671,84056843.654,G18
2022-11-20 23:58:30,20533331.48,20533335.06,-1023.047,-797.179,107903427.41,84080596.436,G18
2022-11-20 23:59:00,20539211.76,20539215.28,-1036.962,-808.022,107934328.43,84104675.146,G18
2022-11-20 23:59:30,20545171.5,20545175.2,-1050.955,-818.926,107965646.859,84129079.113,G18
